timestamp,stage_first_suction_p,stage_first_discharge_p,stage_second_suction_p,stage_first_suction_temp,suction_flow,discharge_flow,primary_seal_gas_p,secondary_seal_gas_p_de,secondary_seal_gas_p_nde,primary_seal_vent_flow_de,primary_seal_vent_flow_nde,primary_seal_supply_dp,lube_oil_header_pressure,compressor_journal_bearing_temperature_de,compressor_journal_bearing_temp_nde,ratio,stage_first_discharge_temperature,turbine_inlet_vibrations,steam_turbine_inlet_steam_temp,steam_turbine_inlet_steam_flow,steam_turbine_inlet_steam_pressure,steam_turbine_outlet_pressure,steam_turbine_outlet_steam_temp,power,stage_first_polytropic_efficiency,turbine_axial_displacement_b,turbine_axial_displacement_a,compressor_speed
11-14-2021 13:10,0.37,3.96,4.53,106.95,977.03,107723.6,1.32,0.79,0.62,8.74,7.86,0.9,13.41,78.97,75.97,1,106.6,13.17,369.65,73.23,34.62,-0.91,44.66,0,82.75,-0.3,-0.34,3951.8
11-14-2021 13:15,0.37,3.96,4.53,106.9,1007.19,109501.45,1.34,0.79,0.61,8.74,7.85,0.9,13.42,78.97,75.97,1,106.7,12.44,369.73,73.12,34.61,-0.91,44.65,0,82.17,-0.3,-0.34,3958.54
11-14-2021 13:20,0.37,3.97,4.54,106.85,970,107436.03,1.35,0.79,0.61,8.73,7.86,0.91,13.36,78.97,75.97,1,106.75,12.42,369.72,72.38,34.69,-0.91,44.55,0,82.16,-0.3,-0.35,3951.11
11-14-2021 13:25,0.37,4.02,4.59,106.8,993.75,109587.3,1.33,0.8,0.62,8.73,7.86,0.91,13.39,78.97,75.97,1,106.55,12.43,369.77,72.5,34.67,-0.91,44.5,0,81.76,-0.31,-0.35,3955.34
11-14-2021 13:30,0.36,4.01,4.58,106.85,1010.63,109124.36,1.33,0.8,0.62,8.74,7.86,0.89,13.3,78.97,75.97,1,106.4,12.61,369.7,73.15,34.53,-0.91,44.56,0,81.44,-0.31,-0.35,3954.83
11-14-2021 13:35,0.36,3.96,4.52,106.8,1010,106700.52,1.32,0.79,0.61,8.73,7.86,0.9,13.36,78.97,75.97,1.01,106.15,12.49,369.71,72.22,34.7,-0.91,44.45,0,81.71,-0.31,-0.35,3954.95
11-14-2021 13:40,0.36,3.97,4.54,106.7,1013.44,109894.84,1.32,0.79,0.61,8.73,7.86,0.89,13.35,78.97,75.97,1.01,106.1,12.26,369.74,72.9,34.71,-0.91,44.47,0,81.9,-0.31,-0.35,3955.39
11-14-2021 13:45,0.36,4.02,4.57,106.76,996.87,110939.17,1.32,0.79,0.61,8.74,7.85,0.89,13.36,78.97,75.97,1.01,106.2,12.63,369.7,71.85,34.89,-0.92,44.33,0,82.25,-0.31,-0.35,3952.48
11-14-2021 13:50,0.35,3.96,4.53,106.65,1005.94,108788.79,1.35,0.8,0.62,8.74,7.86,0.91,13.33,78.97,75.97,1,106.25,12.56,369.6,72.07,34.84,-0.92,44.33,0,82.28,-0.31,-0.35,3955.89
11-14-2021 13:55,0.35,4.02,4.6,106.75,994.7,108633.55,1.32,0.79,0.62,8.73,7.86,0.9,13.36,78.97,75.97,1,106.53,12.69,369.64,72.08,34.75,-0.92,44.3,0,81.87,-0.31,-0.35,3954.39
11-14-2021 14:00,0.36,3.98,4.54,106.55,973.13,109227.4,1.32,0.79,0.61,8.73,7.85,0.89,13.28,78.97,75.97,1,106.75,12.54,369.74,72.01,34.69,-0.92,44.28,0,82.76,-0.31,-0.35,3959.53
11-14-2021 14:05,0.36,3.97,4.53,106.5,991.5,107906.21,1.33,0.79,0.61,8.74,7.86,0.89,13.29,78.97,75.97,1,106.9,12.53,369.89,71.99,34.72,-0.92,44.23,0,82.89,-0.31,-0.35,3957.68
11-14-2021 14:10,0.35,3.96,4.53,106.35,995.31,109664.26,1.33,0.8,0.62,8.74,7.87,0.9,13.28,78.97,75.97,0.99,106.9,12.53,369.9,71.97,34.59,-0.92,44.23,0,82.46,-0.31,-0.35,3961.91
11-14-2021 14:15,0.35,3.96,4.52,106.35,939.06,109484.59,1.32,0.8,0.62,8.74,7.86,0.89,13.31,78.97,75.97,1,106.85,12.41,369.86,72.09,34.51,-0.92,44.15,0,82.41,-0.31,-0.35,3963.08
11-14-2021 14:20,0.35,3.97,4.53,106.3,1006.88,105321.34,1.32,0.79,0.61,8.73,7.85,0.9,13.3,78.97,75.97,1,106.75,12.71,369.89,71.95,34.57,-0.92,44.12,0,82.68,-0.31,-0.35,3959.24
11-14-2021 14:25,0.35,3.97,4.53,106.3,972.81,109510.27,1.32,0.79,0.61,8.73,7.85,0.89,13.29,78,75.97,1,106.55,12.5,369.98,71.73,34.63,-0.92,44.11,0,82.72,-0.31,-0.35,3955.61
11-14-2021 14:30,0.35,3.97,4.53,106.2,986.25,108631.51,1.34,0.79,0.61,8.73,7.86,0.92,13.32,78.03,75.97,1,106.3,13.16,369.81,71.95,34.63,-0.92,44.07,0,82.92,-0.3,-0.35,3959.66
11-14-2021 14:35,0.35,3.97,4.52,106.2,961.48,108296.47,1.34,0.79,0.61,8.74,7.86,0.9,13.31,78,75.97,1,106.2,13.28,369.85,72,34.59,-0.92,44.06,0,82.94,-0.3,-0.35,3959.74
11-14-2021 14:40,0.35,3.96,4.52,106.1,966.25,109757.59,1.31,0.79,0.61,8.74,7.86,0.89,13.32,78.73,75.97,1,106.3,13.04,369.93,71.85,34.66,-0.92,44,0,82.91,-0.3,-0.35,3958.67
11-14-2021 14:45,0.35,3.96,4.52,106.1,968.32,109124.36,1.32,0.79,0.61,8.73,7.85,0.89,13.33,78,75.97,1,106.2,13.44,369.82,71.6,34.63,-0.92,43.99,0,82.6,-0.3,-0.34,3958.98
11-14-2021 14:50,0.35,3.96,4.52,106.05,940.31,107873.63,1.31,0.79,0.61,8.73,7.85,0.9,13.31,78,75.97,1,105.9,13.25,369.83,71.97,34.56,-0.92,43.95,0,82.77,-0.3,-0.34,3955.35
11-14-2021 14:55,0.35,3.97,4.52,105.9,952.81,108296.47,1.32,0.79,0.62,8.74,7.86,0.9,13.38,78,75.97,1,105.8,13.22,369.91,71.59,34.66,-0.92,43.93,0,83.15,-0.3,-0.34,3959.07
11-14-2021 15:00,0.35,3.97,4.52,105.85,984.06,107671.38,1.32,0.79,0.61,8.73,7.85,0.89,13.33,78,75.97,1,105.7,13.16,369.89,71.84,34.67,-0.92,43.93,0,82.88,-0.3,-0.34,3954.97
11-14-2021 15:05,0.36,3.97,4.52,105.85,993.13,108607.66,1.32,0.79,0.61,8.74,7.86,0.89,13.39,78,75.97,1,105.7,13.31,369.86,71.82,34.7,-0.92,43.9,0,82.94,-0.3,-0.35,3956.09
11-14-2021 15:10,0.35,3.97,4.53,105.8,983.44,108581.77,1.32,0.79,0.61,8.73,7.86,0.89,13.41,78,75.97,1,105.6,12.95,369.94,71.44,34.76,-0.92,43.91,0,82.6,-0.3,-0.34,3959.93
11-14-2021 15:15,0.35,3.98,4.54,105.8,974.69,109047.01,1.33,0.79,0.61,8.73,7.86,0.9,13.4,78,75.97,1,105.65,13.36,369.91,71.75,34.73,-0.92,43.9,0,82.3,-0.31,-0.35,3957.49
11-14-2021 15:20,0.35,3.98,4.54,105.8,987.81,110073.84,1.32,0.8,0.62,8.73,7.86,0.89,13.4,78,75.97,1,105.61,13.4,369.86,71.77,34.64,-0.92,43.88,0,82.76,-0.31,-0.35,3959.52
11-14-2021 15:25,0.35,3.98,4.54,105.8,1010,110022.73,1.32,0.8,0.62,8.73,7.86,0.89,13.4,78,75,1,105.65,12.93,369.92,71.58,34.66,-0.92,43.89,0,82.99,-0.31,-0.35,3959.61
11-14-2021 15:30,0.35,3.98,4.54,105.75,975.31,107723.6,1.31,0.79,0.61,8.73,7.85,0.89,13.39,78,75.97,1,105.6,12.84,370.02,71.53,34.76,-0.92,43.83,0,82.84,-0.31,-0.35,3959.31
11-14-2021 15:35,0.35,3.97,4.53,105.8,984.69,109510.27,1.32,0.79,0.62,8.74,7.86,0.89,13.37,78,75.48,1,105.6,12.89,369.98,71.6,34.66,-0.92,43.82,0,83.13,-0.31,-0.35,3964.02
11-14-2021 15:40,0.35,3.97,4.52,105.8,953.81,108762.93,1.33,0.8,0.62,8.74,7.86,0.9,13.32,78,75.97,1,105.6,13.22,369.93,71.44,34.66,-0.92,43.81,0,82.83,-0.31,-0.35,3959.38
11-14-2021 15:45,0.35,3.97,4.52,105.75,949.69,108010.45,1.31,0.79,0.61,8.74,7.85,0.89,13.37,78,75.97,1,105.65,12.99,369.96,71.35,34.66,-0.92,43.8,0,83.02,-0.31,-0.35,3959.69
11-14-2021 15:50,0.35,3.96,4.52,105.75,962.11,109561.63,1.32,0.79,0.61,8.73,7.86,0.89,13.39,78,75.97,1,105.75,12.97,369.96,72.56,34.62,-0.92,43.94,0,83,-0.31,-0.35,3964.61
11-14-2021 15:55,0.35,3.96,4.52,105.8,951.56,109124.25,1.36,0.8,0.62,8.73,7.86,0.91,13.29,78,75,1,105.75,13.14,369.92,72.95,34.55,-0.92,43.94,0,82.83,-0.31,-0.35,3973.46
11-14-2021 16:00,0.35,3.97,4.52,105.75,949.38,109818.03,1.35,0.79,0.61,8.73,7.85,0.91,13.37,78,75,1,105.75,13.41,369.89,72.57,34.67,-0.92,43.92,0,82.62,-0.31,-0.35,3968.88
11-14-2021 16:05,0.35,4.01,4.58,105.7,973.75,113038.27,1.35,0.79,0.61,8.74,7.86,0.9,13.39,78,75,1,105.7,12.91,369.84,72.81,34.59,-0.92,43.92,0,82.67,-0.31,-0.35,3968.73
11-14-2021 16:10,0.35,4,4.57,105.6,951.56,110888.46,1.35,0.8,0.62,8.73,7.86,0.91,13.36,78,75,1,105.65,12.72,369.87,72.57,34.52,-0.92,43.92,0,82.94,-0.31,-0.35,3969.73
11-14-2021 16:15,0.35,4,4.57,105.55,944.38,109715.54,1.36,0.79,0.61,8.74,7.85,0.91,13.37,78,75,1,105.6,13.5,369.92,72.58,34.66,-0.92,43.91,0,82.88,-0.31,-0.35,3972.9
11-14-2021 16:20,0.35,4.01,4.58,105.5,972.81,111242.98,1.33,0.79,0.61,8.73,7.86,0.89,13.23,78,75,1,105.55,12.88,369.87,72.54,34.65,-0.92,43.91,0,83.18,-0.31,-0.35,3968.86
11-14-2021 16:25,0.35,4.01,4.58,105.5,937.81,110029.12,1.33,0.79,0.61,8.74,7.86,0.9,13.37,78,75,1,105.5,12.81,369.84,72.38,34.66,-0.92,43.93,0,83.34,-0.31,-0.35,3971.14
11-14-2021 16:30,0.35,4.01,4.58,105.55,965.63,110812.34,1.34,0.79,0.61,8.74,7.86,0.89,13.36,78,75,1,105.5,12.53,369.95,72.31,34.74,-0.92,43.9,0,82.69,-0.31,-0.35,3984.46
11-14-2021 16:35,0.35,4.01,4.57,105.55,912.5,108504.03,1.33,0.8,0.62,8.74,7.86,0.89,13.31,78,75,1,105.6,12.5,369.95,72.3,34.67,-0.92,43.91,0,82.86,-0.31,-0.35,3984.75
11-14-2021 16:40,0.36,4,4.57,105.55,962.5,109510.27,1.34,0.8,0.62,8.73,7.87,0.9,13.35,78,75,1,105.7,12.44,369.89,72.24,34.64,-0.92,43.89,0,82.71,-0.31,-0.35,3987.02
11-14-2021 16:45,0.35,4,4.57,105.55,949.06,109278.88,1.32,0.79,0.61,8.73,7.86,0.89,13.35,78,75,1,105.75,12.59,369.92,72.1,34.62,-0.92,43.91,0,82.6,-0.31,-0.35,3987.67
11-14-2021 16:50,0.36,3.99,4.55,105.55,958.75,108762.93,1.32,0.79,0.61,8.73,7.86,0.89,13.27,78,75,1,105.8,12.5,370.03,72.35,34.64,-0.92,43.89,0,82.4,-0.31,-0.35,3987.33
11-14-2021 16:55,0.36,3.98,4.54,105.55,962.73,108659.45,1.34,0.79,0.62,8.74,7.86,0.9,13.35,78,75,1,105.85,12.59,369.95,72.28,34.62,-0.92,43.92,0,82.65,-0.31,-0.35,3978.09
11-14-2021 17:00,0.36,3.98,4.54,105.55,968.13,109715.54,1.35,0.8,0.62,8.73,7.86,0.9,13.26,78,75,1,105.85,12.6,369.97,72.14,34.66,-0.92,43.93,0,82.58,-0.31,-0.35,3975.62
11-14-2021 17:05,0.36,3.99,4.55,105.55,985.66,109689.91,1.33,0.79,0.61,8.73,7.86,0.91,13.29,78,75,1,105.9,12.72,370.06,71.92,34.76,-0.92,43.94,0,82,-0.31,-0.35,3977.89
11-14-2021 17:10,0.36,3.99,4.55,105.55,977.81,109638.61,1.34,0.8,0.62,8.74,7.86,0.9,13.21,78,75,1,105.85,12.69,370.02,71.98,34.69,-0.92,43.95,0,82.07,-0.31,-0.35,3977.54
11-14-2021 17:15,0.36,3.99,4.55,105.55,975.63,109612.95,1.34,0.8,0.62,8.74,7.86,0.9,13.26,78,75,1,105.85,12.54,370.01,72.06,34.73,-0.92,43.96,0,82.32,-0.31,-0.35,3981.57
11-14-2021 17:20,0.35,3.98,4.54,105.55,965.63,109407.59,1.35,0.79,0.61,8.74,7.85,0.91,13.26,78,75,1,105.85,12.5,369.99,72.07,34.78,-0.92,43.94,0,82.3,-0.31,-0.35,3977.69
11-14-2021 17:25,0.35,3.98,4.54,105.6,968.91,109894.84,1.34,0.79,0.61,8.73,7.86,0.91,13.32,78,75,1,105.8,12.66,369.99,71.93,34.72,-0.92,43.95,0,82.26,-0.31,-0.35,3982.44
11-14-2021 17:30,0.36,3.98,4.54,105.55,980.31,108996.5,1.34,0.79,0.62,8.73,7.86,0.91,13.29,78,75,1,105.85,12.58,370,72.04,34.67,-0.92,43.95,0,82.55,-0.31,-0.35,3981.95
11-14-2021 17:35,0.36,3.98,4.54,105.6,968.13,106542.24,1.33,0.8,0.62,8.73,7.86,0.9,13.33,78,75,1,105.9,12.78,370.06,71.75,34.78,-0.92,43.93,0,82.7,-0.31,-0.35,3974.63
11-14-2021 17:40,0.36,3.97,4.53,105.6,931.56,110066.66,1.34,0.79,0.61,8.74,7.85,0.91,13.26,78,75,1,105.9,12.62,370.04,71.91,34.69,-0.92,43.93,0,82.16,-0.31,-0.35,3968.78
11-14-2021 17:45,0.36,3.97,4.52,105.6,956.25,111040.53,1.34,0.8,0.62,8.74,7.86,0.91,13.28,78,75,1,105.9,12.78,370.03,72.05,34.63,-0.92,43.91,0,82.12,-0.31,-0.35,3965.77
11-14-2021 17:50,0.36,3.97,4.52,105.55,975,109683.49,1.35,0.8,0.62,8.74,7.87,0.9,13.3,78,75,1,105.95,12.59,370.02,71.89,34.69,-0.92,43.91,0,81.87,-0.31,-0.35,3968.65
11-14-2021 17:55,0.36,3.97,4.53,105.6,934.38,108555.86,1.34,0.8,0.62,8.73,7.87,0.91,13.34,78,75,1,105.95,12.59,370.01,71.78,34.62,-0.92,43.9,0,82.3,-0.31,-0.35,3968.4
11-14-2021 18:00,0.36,3.98,4.54,105.6,971.88,108348.4,1.33,0.8,0.62,8.74,7.87,0.9,13.34,78,75,1,105.95,12.71,370.11,71.89,34.6,-0.92,43.89,0,82.3,-0.31,-0.35,3970.54
11-14-2021 18:05,0.36,3.98,4.54,105.6,944.69,108943.79,1.32,0.79,0.62,8.74,7.86,0.89,13.37,78,75,1,106.05,12.72,370.08,71.82,34.69,-0.92,43.89,0,82.16,-0.31,-0.35,3977.75
11-14-2021 18:10,0.36,3.98,4.53,105.6,986.56,107723.6,1.32,0.8,0.62,8.74,7.86,0.89,13.34,78,75,1,106.05,12.72,369.96,71.81,34.65,-0.92,43.86,0,82.27,-0.31,-0.35,3972.67
11-14-2021 18:15,0.36,3.98,4.53,105.6,942.5,109175.89,1.32,0.8,0.62,8.74,7.87,0.89,13.34,78,75,1,106.1,12.78,369.96,71.39,34.68,-0.92,43.77,0,82.14,-0.31,-0.35,3974.67
11-14-2021 18:20,0.36,3.98,4.52,105.55,984.06,108374.35,1.32,0.8,0.62,8.74,7.87,0.9,13.34,78,75,0.99,106.18,12.71,369.97,71.19,34.72,-0.92,43.76,0,82.17,-0.31,-0.35,3972.69
11-14-2021 18:25,0.36,3.96,4.51,105.55,988.44,109253.15,1.32,0.8,0.62,8.74,7.86,0.89,13.33,78,75,0.99,106.2,12.65,370,70.95,34.87,-0.92,43.72,0,81.99,-0.31,-0.35,3971.41
11-14-2021 18:30,0.36,3.96,4.51,105.55,976.24,109124.36,1.32,0.79,0.62,8.74,7.86,0.89,13.38,78,75,0.99,106.2,12.69,369.96,71.16,34.73,-0.92,43.67,0,81.86,-0.31,-0.35,3962.23
11-14-2021 18:35,0.36,3.96,4.5,105.5,973.13,108866.32,1.32,0.8,0.62,8.74,7.87,0.89,13.35,78,75,0.99,106.25,12.69,369.92,71.16,34.7,-0.92,43.63,0,81.9,-0.31,-0.35,3961.85
11-14-2021 18:40,0.36,3.96,4.51,105.45,992.81,108140.53,1.33,0.8,0.62,8.74,7.87,0.91,13.4,78,75,0.99,106.3,12.64,369.87,71.26,34.72,-0.92,43.57,0,81.85,-0.31,-0.35,3960.63
11-14-2021 18:45,0.37,3.97,4.51,105.5,960.31,107854.05,1.32,0.8,0.62,8.74,7.87,0.89,13.37,78,75,0.99,106.35,12.72,369.91,71.5,34.69,-0.92,43.53,0,81.98,-0.31,-0.35,3962.18
11-14-2021 18:50,0.36,3.99,4.53,105.45,952.08,107436.03,1.34,0.8,0.62,8.74,7.87,0.91,13.42,78,75,0.99,106.35,12.71,369.94,71.39,34.65,-0.92,43.52,0,81.93,-0.31,-0.35,3963.91
11-14-2021 18:55,0.37,4,4.54,105.45,983.44,107828.4,1.34,0.8,0.62,8.74,7.87,0.91,13.49,78,75,0.99,106.4,12.78,369.99,71.26,34.66,-0.92,43.5,0,81.77,-0.31,-0.35,3960.29
11-14-2021 19:00,0.37,4,4.55,105.45,957.23,105214.07,1.35,0.8,0.62,8.74,7.87,0.91,13.38,78,75,0.99,106.4,12.83,369.94,71.32,34.7,-0.92,43.47,0,82.01,-0.31,-0.35,3966.15
11-14-2021 19:05,0.37,4,4.54,105.45,958.44,108684.82,1.33,0.8,0.62,8.74,7.87,0.89,13.35,78,75,0.99,106.4,12.69,369.95,71.09,34.77,-0.92,43.43,0,81.65,-0.31,-0.35,3959.77
11-14-2021 19:10,0.37,3.99,4.53,105.4,957.5,106225,1.35,0.8,0.62,8.74,7.87,0.9,13.35,78,75,0.99,106.4,12.62,369.88,70.98,34.81,-0.92,43.37,0,81.56,-0.31,-0.35,3960.03
11-14-2021 19:15,0.37,3.99,4.53,105.35,968.44,109423.56,1.32,0.8,0.62,8.74,7.87,0.9,13.33,78,75,0.99,106.55,12.63,369.91,71.04,34.76,-0.92,43.32,0,81.77,-0.31,-0.35,3960.24
11-14-2021 19:20,0.37,3.98,4.52,105.35,935.63,106039.5,1.32,0.8,0.62,8.74,7.87,0.9,13.36,78,75,0.99,106.6,12.69,369.94,70.81,34.72,-0.92,43.29,0,81.54,-0.31,-0.35,3959.31
11-14-2021 19:25,0.37,3.98,4.52,105.35,994.38,107383.66,1.32,0.8,0.62,8.74,7.87,0.9,13.32,78,75,0.99,106.65,12.63,369.95,70.95,34.79,-0.92,43.27,0,81.5,-0.31,-0.35,3959.03
11-14-2021 19:30,0.38,3.98,4.52,105.3,974.69,108270.49,1.32,0.8,0.62,8.74,7.87,0.91,13.38,78,75,0.99,106.75,12.34,369.89,71.15,34.77,-0.92,43.24,0,81.83,-0.31,-0.35,3963.69
11-14-2021 19:35,0.36,3.98,4.52,105.3,973.75,109458.9,1.34,0.8,0.62,8.74,7.87,0.9,13.33,78,75,0.98,107.05,12,369.84,70.83,34.7,-0.92,43.21,0,81.75,-0.31,-0.35,3962.01
11-14-2021 19:40,0.35,3.98,4.52,105.3,1025.63,108374.35,1.32,0.8,0.62,8.74,7.87,0.9,13.52,78,75,0.98,107.1,12.13,369.95,70.86,34.73,-0.92,43.17,0,81.51,-0.31,-0.35,3959.5
11-14-2021 19:45,0.35,3.99,4.52,105.25,1025.31,108685.33,1.34,0.8,0.62,8.74,7.88,0.9,13.51,78,75,0.98,107.19,12.37,369.94,71.03,34.64,-0.92,43.14,0,81.92,-0.31,-0.35,3963.74
11-14-2021 19:50,0.35,3.99,4.52,105.2,976.56,106436.6,1.32,0.8,0.62,8.74,7.87,0.89,13.48,78,75,0.98,107.2,12,369.99,71.18,34.63,-0.92,43.08,0,82.1,-0.31,-0.35,3959.5
11-14-2021 19:55,0.35,3.99,4.53,105.15,990.94,106119.04,1.33,0.8,0.62,8.74,7.88,0.91,13.48,78,75,0.98,107.3,12.15,369.96,71,34.7,-0.92,43.09,0,82.09,-0.31,-0.35,3959.3
11-14-2021 20:00,0.35,4,4.54,105.15,1003.44,107068.91,1.35,0.8,0.62,8.74,7.88,0.91,13.49,78,75,0.98,107.35,12.17,369.92,70.97,34.81,-0.92,43.26,0,82.22,-0.31,-0.35,3963.69
11-14-2021 20:05,0.35,3.99,4.52,105.15,1030,107305.05,1.32,0.8,0.62,8.74,7.88,0.89,13.48,78,75,0.98,107.35,12.35,369.93,70.94,34.75,-0.92,43.42,0,82.27,-0.31,-0.35,3959.56
11-14-2021 20:10,0.35,3.98,4.51,105.1,974.38,106937.48,1.32,0.8,0.62,8.74,7.88,0.9,13.44,78,75,0.98,107.4,12.44,369.97,71.01,34.72,-0.92,43.57,0,82.3,-0.31,-0.35,3958.89
11-14-2021 20:15,0.35,3.97,4.5,105.1,1021.5,107645.25,1.33,0.8,0.62,8.74,7.87,0.91,13.49,78,75,0.98,107.4,12.38,369.97,71.15,34.78,-0.92,43.7,0,82.47,-0.31,-0.35,3959.12
11-14-2021 20:20,0.35,3.97,4.51,105.1,960.94,107121.43,1.33,0.8,0.62,8.74,7.88,0.91,13.35,78,75,0.98,107.45,12.57,369.91,71.13,34.82,-0.92,43.8,0,82.13,-0.31,-0.35,3961.45
11-14-2021 20:25,0.35,3.98,4.51,105.15,1003.44,107619.12,1.35,0.8,0.62,8.74,7.88,0.9,13.38,78,75,0.98,107.45,12.44,369.89,71.31,34.75,-0.92,43.86,0,82.19,-0.31,-0.35,3962.18
11-14-2021 20:30,0.35,3.99,4.52,105.3,1004.38,107932.65,1.33,0.8,0.62,8.74,7.88,0.89,13.34,78,75,0.98,107.55,12.5,369.84,71.37,34.71,-0.92,43.97,0,82.31,-0.31,-0.35,3958.99
11-14-2021 20:35,0.35,3.99,4.53,105.35,993.13,107697.49,1.35,0.8,0.62,8.74,7.88,0.9,13.3,78,75,0.98,107.55,12.5,369.87,71.46,34.61,-0.92,44,0,82.23,-0.31,-0.35,3963.89
11-14-2021 20:40,0.36,4,4.53,105.5,995,109918.02,1.36,0.8,0.62,8.74,7.88,0.91,13.25,78,75,0.98,107.6,12.62,369.94,71.46,34.72,-0.92,44.05,0,82.05,-0.31,-0.35,3957.02
11-14-2021 20:45,0.36,4,4.54,105.55,989.38,108244.52,1.33,0.8,0.62,8.74,7.88,0.9,13.29,78,75,0.98,107.6,12.53,369.93,71.23,34.76,-0.92,44.08,0,82.08,-0.31,-0.35,3959.41
11-14-2021 20:50,0.36,4.01,4.55,105.6,952.5,108892.15,1.32,0.8,0.62,8.74,7.88,0.89,13.31,78,75,0.98,107.65,12.5,369.87,71.22,34.77,-0.92,44.14,0,81.76,-0.31,-0.35,3959.33
11-14-2021 20:55,0.36,4,4.54,105.65,974.69,107095.16,1.33,0.8,0.62,8.74,7.88,0.89,13.3,78,75,0.98,107.65,12.44,369.8,71.36,34.7,-0.92,44.2,0,82.1,-0.31,-0.35,3961.36
11-14-2021 21:00,0.35,4,4.54,105.65,995.31,108348.4,1.33,0.8,0.62,8.74,7.88,0.89,13.33,78,75,0.98,107.7,12.45,369.79,71.34,34.72,-0.92,44.25,0,81.92,-0.31,-0.35,3958.86
11-14-2021 21:05,0.36,3.99,4.53,105.65,992.81,108062.48,1.34,0.8,0.62,8.74,7.88,0.92,13.24,78,75,0.98,107.75,12.35,369.77,71.22,34.76,-0.92,44.3,0,81.92,-0.31,-0.35,3963.67
11-14-2021 21:10,0.36,3.98,4.52,105.7,986.87,108633.55,1.32,0.8,0.62,8.74,7.88,0.89,13.31,78,75,0.98,107.8,12.34,369.8,71.31,34.68,-0.92,44.33,0,82.21,-0.31,-0.35,3958.99
11-14-2021 21:15,0.36,3.98,4.52,105.7,1038.44,107801.9,1.35,0.8,0.62,8.74,7.88,0.91,13.31,78,75,0.98,107.8,12.35,369.76,71.42,34.69,-0.92,44.33,0,81.9,-0.31,-0.35,3955.02
11-14-2021 21:20,0.35,3.98,4.52,105.7,985.64,108840.48,1.33,0.8,0.62,8.74,7.88,0.89,13.29,78,75,0.98,107.78,12.38,369.82,71.53,34.76,-0.92,44.34,0,82.03,-0.31,-0.35,3960.58
11-14-2021 21:25,0.35,3.99,4.53,105.7,992.19,109741.17,1.35,0.8,0.62,8.74,7.88,0.9,13.31,78,75,0.98,107.8,12.5,369.77,71.54,34.67,-0.92,44.39,0,81.99,-0.31,-0.35,3959.49
11-14-2021 21:30,0.35,4,4.55,105.75,997.2,107331.27,1.35,0.8,0.62,8.74,7.88,0.89,13.34,78,75,0.98,107.75,12.39,369.74,71.68,34.66,-0.92,44.44,0,82.58,-0.31,-0.35,3959.29
11-14-2021 21:35,0.35,4.01,4.55,105.8,977.19,108478.11,1.36,0.8,0.62,8.74,7.88,0.91,13.3,78,75,0.98,107.8,12.38,369.74,71.68,34.7,-0.92,44.45,0,82.5,-0.31,-0.35,3962.95
11-14-2021 21:40,0.35,4.01,4.56,105.8,1004.8,107357.46,1.33,0.8,0.62,8.74,7.88,0.89,13.31,78,75,0.98,107.8,12.53,369.71,71.33,34.7,-0.92,44.46,0,82.4,-0.31,-0.35,3958.85
11-14-2021 21:45,0.35,4.02,4.56,105.85,955.31,107331.31,1.33,0.8,0.62,8.74,7.88,0.89,13.33,78,75,0.98,107.8,12.69,369.7,71.53,34.67,-0.92,44.47,0,82.3,-0.31,-0.35,3959.61
11-14-2021 21:50,0.35,4.01,4.55,105.85,949.38,107775.81,1.35,0.8,0.62,8.74,7.88,0.91,13.36,78,75,0.98,107.75,12.5,369.75,71.69,34.68,-0.92,44.47,0,82.45,-0.31,-0.35,3959.21
11-14-2021 21:55,0.35,4,4.55,105.85,981.88,108478.82,1.36,0.8,0.62,8.74,7.88,0.91,13.42,78,75,0.98,107.65,12.53,369.74,71.69,34.69,-0.92,44.47,0,82.27,-0.31,-0.35,3959.27
11-14-2021 22:00,0.35,3.99,4.54,105.9,991.25,108762.93,1.33,0.8,0.62,8.74,7.88,0.89,13.32,78,75,0.98,107.7,12.58,369.74,71.57,34.67,-0.92,44.48,0,82.42,-0.31,-0.35,3958.9
11-14-2021 22:05,0.35,3.99,4.54,105.9,965,109741.38,1.36,0.8,0.62,8.74,7.88,0.89,13.4,78,75,0.98,107.65,12.59,369.79,71.61,34.73,-0.92,44.48,0,82.59,-0.31,-0.35,3961.48
11-14-2021 22:10,0.35,4,4.54,105.95,934.69,110481.9,1.36,0.8,0.62,8.74,7.88,0.91,13.33,78,75,0.98,107.6,12.51,369.78,71.59,34.7,-0.92,44.45,0,82.51,-0.31,-0.35,3959.73
11-14-2021 22:15,0.36,4.01,4.55,106,931.56,108801.71,1.34,0.8,0.62,8.74,7.88,0.9,13.33,78,75,0.98,107.65,12.59,369.73,71.94,34.35,-0.92,44.42,0,82.84,-0.31,-0.35,3959.51
11-14-2021 22:20,0.36,4.01,4.56,106.05,993.13,110430.98,1.36,0.8,0.62,8.74,7.88,0.91,13.26,78,75,0.98,107.7,12.5,369.84,71.76,34.58,-0.92,44.36,0,82.37,-0.31,-0.35,3963.81
11-14-2021 22:25,0.36,4.01,4.56,106.1,981.87,108452.18,1.34,0.8,0.62,8.74,7.88,0.9,13.32,78,75,0.99,107.7,12.59,369.88,71.59,34.79,-0.92,44.34,0,82.09,-0.31,-0.35,3959.64
